V1,V2,V3
-156.104456824513,21.8807531380753,-5285
-156.087743732591,21.8807531380753,-5285
-156.071030640669,21.8807531380753,-5312
-156.054317548747,21.8807531380753,-5312
-156.037604456825,21.8807531380753,-5346
-156.020891364902,21.8807531380753,-5346
-156.004178272981,21.8807531380753,-5345
-155.987465181058,21.8807531380753,-5345
-155.970752089136,21.8807531380753,-5344
-155.954038997214,21.8807531380753,-5342
-155.937325905292,21.8807531380753,-5337
-155.92061281337,21.8807531380753,-5326
-155.903899721448,21.8807531380753,-5317
-155.887186629526,21.8807531380753,-5315
-155.870473537604,21.8807531380753,-5310
-155.853760445682,21.8807531380753,-5294
-155.83704735376,21.8807531380753,-5294
-155.820334261838,21.8807531380753,-5349
-155.803621169916,21.8807531380753,-5349
-155.786908077994,21.8807531380753,-5320
-155.770194986072,21.8807531380753,-5320
-155.75348189415,21.8807531380753,-5228
-155.736768802228,21.8807531380753,-5228
-155.720055710306,21.8807531380753,-5211
-155.703342618384,21.8807531380753,-5214
-155.686629526462,21.8807531380753,-5222
-155.66991643454,21.8807531380753,-5226
-155.653203342618,21.8807531380753,-5215
-155.636490250696,21.8807531380753,-5192
-155.619777158774,21.8807531380753,-5161
-155.603064066852,21.8807531380753,-5114
-155.58635097493,21.8807531380753,-5114
-155.569637883008,21.8807531380753,-5094
-155.552924791086,21.8807531380753,-5094
-155.536211699164,21.8807531380753,-5075
-155.519498607242,21.8807531380753,-5075
-155.50278551532,21.8807531380753,-5071
-155.486072423398,21.8807531380753,-5071
-155.469359331476,21.8807531380753,-5076
-155.452646239554,21.8807531380753,-5078
-155.435933147632,21.8807531380753,-5072
-155.41922005571,21.8807531380753,-5056
-155.402506963788,21.8807531380753,-5034
-155.385793871866,21.8807531380753,-5010
-155.369080779944,21.8807531380753,-4983
-155.352367688022,21.8807531380753,-4935
-155.3356545961,21.8807531380753,-4935
-155.318941504178,21.8807531380753,-4930
-155.302228412256,21.8807531380753,-4930
-155.285515320334,21.8807531380753,-4912
-155.268802228412,21.8807531380753,-4912
-155.25208913649,21.8807531380753,-4898
-155.235376044568,21.8807531380753,-4898
-155.218662952646,21.8807531380753,-4885
-155.201949860724,21.8807531380753,-4874
-155.185236768802,21.8807531380753,-4869
-155.16852367688,21.8807531380753,-4861
-155.151810584958,21.8807531380753,-4841
-155.135097493036,21.8807531380753,-4825
-155.118384401114,21.8807531380753,-4829
-155.101671309192,21.8807531380753,-4799
-155.08495821727,21.8807531380753,-4799
-155.068245125348,21.8807531380753,-4758
-155.051532033426,21.8807531380753,-4758
-155.034818941504,21.8807531380753,-4780
-155.018105849582,21.8807531380753,-4780
-155.00139275766,21.8807531380753,-4769
-154.984679665738,21.8807531380753,-4769
-154.967966573816,21.8807531380753,-4744
-154.951253481894,21.8807531380753,-4726
-154.934540389972,21.8807531380753,-4721
-154.91782729805,21.8807531380753,-4732
-154.901114206128,21.8807531380753,-4749
-154.884401114206,21.8807531380753,-4758
-154.867688022284,21.8807531380753,-4762
-154.850974930362,21.8807531380753,-4757
-154.83426183844,21.8807531380753,-4757
-154.817548746518,21.8807531380753,-4738
-154.800835654596,21.8807531380753,-4738
-154.784122562674,21.8807531380753,-4721
-154.767409470752,21.8807531380753,-4721
-154.75069637883,21.8807531380753,-4676
-154.733983286908,21.8807531380753,-4676
-154.717270194986,21.8807531380753,-4638
-154.700557103064,21.8807531380753,-4610
-154.683844011142,21.8807531380753,-4610
-154.66713091922,21.8807531380753,-4623
-154.650417827298,21.8807531380753,-4635
-154.633704735376,21.8807531380753,-4645
-154.616991643454,21.8807531380753,-4655
-154.600278551532,21.8807531380753,-4684
-154.58356545961,21.8807531380753,-4684
-154.566852367688,21.8807531380753,-4724
-154.550139275766,21.8807531380753,-4724
-154.533426183844,21.8807531380753,-4761
-154.516713091922,21.8807531380753,-4761
-154.5,21.8807531380753,-4770
-160.5,21.8640167364017,-2800
-160.483286908078,21.8640167364017,-2809
-160.466573816156,21.8640167364017,-2796
-160.449860724234,21.8640167364017,-2707
-160.433147632312,21.8640167364017,-2602
-160.41643454039,21.8640167364017,-2507
-160.399721448468,21.8640167364017,-2430
-160.383008356546,21.8640167364017,-2380
-160.366295264624,21.8640167364017,-2030
-160.349582172702,21.8640167364017,-2030
-160.33286908078,21.8640167364017,-1489
-160.316155988858,21.8640167364017,-1489
-160.299442896936,21.8640167364017,-652
-160.282729805014,21.8640167364017,-652
-160.266016713092,21.8640167364017,-18
-160.24930362117,21.8640167364017,-18
-160.232590529248,21.8640167364017,15
-160.215877437326,21.8640167364017,30
-160.199164345404,21.8640167364017,6
-160.182451253482,21.8640167364017,5
-160.16573816156,21.8640167364017,-1
-160.149025069638,21.8640167364017,-31
-160.132311977716,21.8640167364017,-41
-160.115598885794,21.8640167364017,-62
-160.098885793872,21.8640167364017,-62
-160.08217270195,21.8640167364017,-281
-160.065459610028,21.8640167364017,-281
-160.048746518106,21.8640167364017,-556
-160.032033426184,21.8640167364017,-556
-160.015320334262,21.8640167364017,-875
-159.99860724234,21.8640167364017,-875
-159.981894150418,21.8640167364017,-993
-159.965181058496,21.8640167364017,-1119
-159.948467966574,21.8640167364017,-1202
-159.931754874652,21.8640167364017,-1276
-159.91504178273,21.8640167364017,-1336
-159.898328690808,21.8640167364017,-1433
-159.881615598886,21.8640167364017,-1689
-159.864902506964,21.8640167364017,-2114
-159.848189415042,21.8640167364017,-2114
-159.83147632312,21.8640167364017,-2259
-159.814763231198,21.8640167364017,-2259
-159.798050139276,21.8640167364017,-2273
-159.781337047354,21.8640167364017,-2273
-159.764623955432,21.8640167364017,-2253
-159.74791086351,21.8640167364017,-2253
-159.731197771588,21.8640167364017,-2195
-159.714484679666,21.8640167364017,-2082
-159.697771587744,21.8640167364017,-1991
-159.681058495822,21.8640167364017,-1908
-159.6643454039,21.8640167364017,-1805
-159.647632311978,21.8640167364017,-1745
-159.630919220056,21.8640167364017,-1657
-159.614206128134,21.8640167364017,-1308
-159.597493036212,21.8640167364017,-1308
-159.58077994429,21.8640167364017,-1160
-159.564066852368,21.8640167364017,-1160
-159.547353760446,21.8640167364017,-809
-159.530640668524,21.8640167364017,-809
-159.513927576602,21.8640167364017,-564
-159.49721448468,21.8640167364017,-564
-159.480501392758,21.8640167364017,-447
-159.463788300836,21.8640167364017,-578
-159.447075208914,21.8640167364017,-378
-159.430362116992,21.8640167364017,-344
-159.41364902507,21.8640167364017,-450
-159.396935933148,21.8640167364017,-430
-159.380222841226,21.8640167364017,-502
-159.363509749304,21.8640167364017,-920
-159.346796657382,21.8640167364017,-920
-159.33008356546,21.8640167364017,-1995
-159.313370473538,21.8640167364017,-1995
-159.296657381616,21.8640167364017,-2418
-159.279944289694,21.8640167364017,-2418
-159.263231197772,21.8640167364017,-2743
-159.24651810585,21.8640167364017,-2743
-159.229805013928,21.8640167364017,-2773
-159.213091922006,21.8640167364017,-2905
-159.196378830084,21.8640167364017,-2898
-159.179665738162,21.8640167364017,-2889
-159.16295264624,21.8640167364017,-2891
-159.146239554318,21.8640167364017,-2914
-159.129526462396,21.8640167364017,-2935
-159.112813370474,21.8640167364017,-3021
-159.096100278552,21.8640167364017,-3021
-159.07938718663,21.8640167364017,-2965
-159.062674094708,21.8640167364017,-2965
-159.045961002786,21.8640167364017,-2863
-159.029247910864,21.8640167364017,-2863
-159.012534818942,21.8640167364017,-3032
-158.995821727019,21.8640167364017,-3032
-158.979108635098,21.8640167364017,-3029
-158.962395543175,21.8640167364017,-2996
-158.945682451253,21.8640167364017,-2924
-158.928969359331,21.8640167364017,-2753
-158.912256267409,21.8640167364017,-2531
-158.895543175487,21.8640167364017,-2253
-158.878830083565,21.8640167364017,-1933
-158.862116991643,21.8640167364017,-1373
-158.845403899721,21.8640167364017,-1373
-158.828690807799,21.8640167364017,-1170
-158.811977715877,21.8640167364017,-1170
-158.795264623955,21.8640167364017,-1076
-158.778551532033,21.8640167364017,-1076
-158.761838440111,21.8640167364017,-1200
-158.745125348189,21.8640167364017,-1200
-158.728412256267,21.8640167364017,-1301
-158.711699164345,21.8640167364017,-1397
-158.694986072423,21.8640167364017,-1451
-158.678272980501,21.8640167364017,-1671
-158.661559888579,21.8640167364017,-1554
-158.644846796657,21.8640167364017,-1342
-158.628133704735,21.8640167364017,-1338
-158.611420612813,21.8640167364017,-1275
-158.594707520891,21.8640167364017,-1275
-158.577994428969,21.8640167364017,-1307
-158.561281337047,21.8640167364017,-1307
-158.544568245125,21.8640167364017,-1439
-158.527855153203,21.8640167364017,-1439
-158.511142061281,21.8640167364017,-1681
-158.494428969359,21.8640167364017,-1681
-158.477715877437,21.8640167364017,-1859
-158.461002785515,21.8640167364017,-2030
-158.444289693593,21.8640167364017,-2185
-158.427576601671,21.8640167364017,-2302
-158.410863509749,21.8640167364017,-2346
-158.394150417827,21.8640167364017,-2391
-158.377437325905,21.8640167364017,-2433
-158.360724233983,21.8640167364017,-2500
-158.344011142061,21.8640167364017,-2500
-158.327298050139,21.8640167364017,-2509
-158.310584958217,21.8640167364017,-2509
-158.293871866295,21.8640167364017,-2479
-158.277158774373,21.8640167364017,-2479
-158.260445682451,21.8640167364017,-2425
-158.243732590529,21.8640167364017,-2425
-158.227019498607,21.8640167364017,-2390
-158.210306406685,21.8640167364017,-2347
-158.193593314763,21.8640167364017,-2300
-158.176880222841,21.8640167364017,-2238
-158.160167130919,21.8640167364017,-2176
-158.143454038997,21.8640167364017,-2098
-158.126740947075,21.8640167364017,-2005
-158.110027855153,21.8640167364017,-1880
-158.093314763231,21.8640167364017,-1880
-158.076601671309,21.8640167364017,-1750
-158.059888579387,21.8640167364017,-1750
-158.043175487465,21.8640167364017,-1659
-158.026462395543,21.8640167364017,-1659
-158.009749303621,21.8640167364017,-1679
-157.993036211699,21.8640167364017,-1679
-157.976323119777,21.8640167364017,-1731
-157.959610027855,21.8640167364017,-1775
-157.942896935933,21.8640167364017,-1815
-157.926183844011,21.8640167364017,-1882
-157.909470752089,21.8640167364017,-1951
-157.892757660167,21.8640167364017,-2044
-157.876044568245,21.8640167364017,-2195
-157.859331476323,21.8640167364017,-2459
-157.842618384401,21.8640167364017,-2459
-157.825905292479,21.8640167364017,-2395
-157.809192200557,21.8640167364017,-2395
-157.792479108635,21.8640167364017,-2631
-157.775766016713,21.8640167364017,-2631
-157.759052924791,21.8640167364017,-2529
-157.742339832869,21.8640167364017,-2529
-157.725626740947,21.8640167364017,-2672
-157.708913649025,21.8640167364017,-2778
-157.692200557103,21.8640167364017,-2614
-157.675487465181,21.8640167364017,-2445
-157.658774373259,21.8640167364017,-2287
-157.642061281337,21.8640167364017,-2357
-157.625348189415,21.8640167364017,-2499
-157.608635097493,21.8640167364017,-2624
-157.591922005571,21.8640167364017,-2624
-157.575208913649,21.8640167364017,-3156
-157.558495821727,21.8640167364017,-3156
-157.541782729805,21.8640167364017,-3686
-157.525069637883,21.8640167364017,-3686
-157.508356545961,21.8640167364017,-4060
-157.491643454039,21.8640167364017,-4060
-157.474930362117,21.8640167364017,-4048
-157.458217270195,21.8640167364017,-3947
-157.441504178273,21.8640167364017,-3813
-157.424791086351,21.8640167364017,-3751
-157.408077994429,21.8640167364017,-3753
-157.391364902507,21.8640167364017,-3689
-157.374651810585,21.8640167364017,-3447
-157.357938718663,21.8640167364017,-3301
-157.341225626741,21.8640167364017,-3301
-157.324512534819,21.8640167364017,-3688
-157.307799442897,21.8640167364017,-3688
-157.291086350975,21.8640167364017,-4165
-157.274373259053,21.8640167364017,-4165
-157.257660167131,21.8640167364017,-4318
-157.240947075209,21.8640167364017,-4318
-157.224233983287,21.8640167364017,-4334
-157.207520891365,21.8640167364017,-3967
-157.190807799443,21.8640167364017,-3870
-157.174094707521,21.8640167364017,-4133
-157.157381615599,21.8640167364017,-4224
-157.140668523677,21.8640167364017,-4245
-157.123955431755,21.8640167364017,-4242
-157.107242339833,21.8640167364017,-4229
-157.090529247911,21.8640167364017,-4229
-157.073816155989,21.8640167364017,-4233
-157.057103064067,21.8640167364017,-4233
-157.040389972145,21.8640167364017,-4427
-157.023676880223,21.8640167364017,-4427
-157.006963788301,21.8640167364017,-4385
-156.990250696379,21.8640167364017,-4385
-156.973537604457,21.8640167364017,-4476
-156.956824512535,21.8640167364017,-4622
-156.940111420613,21.8640167364017,-4762
-156.923398328691,21.8640167364017,-4701
-156.906685236769,21.8640167364017,-4623
-156.889972144847,21.8640167364017,-4582
-156.873259052925,21.8640167364017,-4604
-156.856545961003,21.8640167364017,-4621
-156.839832869081,21.8640167364017,-4621
-156.823119777159,21.8640167364017,-4701
-156.806406685237,21.8640167364017,-4701
-156.789693593315,21.8640167364017,-4751
-156.772980501393,21.8640167364017,-4751
-156.756267409471,21.8640167364017,-4779
-156.739554317549,21.8640167364017,-4779
-156.722841225627,21.8640167364017,-4815
-156.706128133705,21.8640167364017,-4883
-156.689415041783,21.8640167364017,-4968
-156.672701949861,21.8640167364017,-5055
-156.655988857939,21.8640167364017,-5116
-156.639275766017,21.8640167364017,-5162
-156.622562674095,21.8640167364017,-5187
-156.605849582173,21.8640167364017,-5185
-156.589136490251,21.8640167364017,-5185
-156.572423398329,21.8640167364017,-5205
-156.555710306407,21.8640167364017,-5205
-156.538997214485,21.8640167364017,-5214
-156.522284122563,21.8640167364017,-5214
-156.505571030641,21.8640167364017,-5226
-156.488857938719,21.8640167364017,-5226
-156.472144846797,21.8640167364017,-5231
-156.455431754875,21.8640167364017,-5248
-156.438718662953,21.8640167364017,-5251
-156.422005571031,21.8640167364017,-5268
-156.405292479109,21.8640167364017,-5278
-156.388579387187,21.8640167364017,-5270
-156.371866295265,21.8640167364017,-5273
-156.355153203343,21.8640167364017,-5297
-156.338440111421,21.8640167364017,-5297
-156.321727019499,21.8640167364017,-5313
-156.305013927577,21.8640167364017,-5313
-156.288300835655,21.8640167364017,-5316
-156.271587743733,21.8640167364017,-5316
-156.254874651811,21.8640167364017,-5307
-156.238161559889,21.8640167364017,-5307
-156.221448467967,21.8640167364017,-5297
-156.204735376045,21.8640167364017,-5295
-156.188022284123,21.8640167364017,-5306
-156.171309192201,21.8640167364017,-5308
-156.154596100279,21.8640167364017,-5305
-156.137883008357,21.8640167364017,-5306
-156.121169916435,21.8640167364017,-5306
-156.104456824513,21.8640167364017,-5315
-156.087743732591,21.8640167364017,-5315
-156.071030640669,21.8640167364017,-5338
-156.054317548747,21.8640167364017,-5338
-156.037604456825,21.8640167364017,-5360
-156.020891364902,21.8640167364017,-5360
-156.004178272981,21.8640167364017,-5370
-155.987465181058,21.8640167364017,-5370
-155.970752089136,21.8640167364017,-5361
-155.954038997214,21.8640167364017,-5361
-155.937325905292,21.8640167364017,-5353
-155.92061281337,21.8640167364017,-5352
-155.903899721448,21.8640167364017,-5349
-155.887186629526,21.8640167364017,-5349
-155.870473537604,21.8640167364017,-5345
-155.853760445682,21.8640167364017,-5331
-155.83704735376,21.8640167364017,-5331
-155.820334261838,21.8640167364017,-5330
-155.803621169916,21.8640167364017,-5330
-155.786908077994,21.8640167364017,-5338
-155.770194986072,21.8640167364017,-5338
-155.75348189415,21.8640167364017,-5261
-155.736768802228,21.8640167364017,-5261
-155.720055710306,21.8640167364017,-5242
-155.703342618384,21.8640167364017,-5239
-155.686629526462,21.8640167364017,-5252
-155.66991643454,21.8640167364017,-5265
-155.653203342618,21.8640167364017,-5254
-155.636490250696,21.8640167364017,-5233
-155.619777158774,21.8640167364017,-5198
-155.603064066852,21.8640167364017,-5148
-155.58635097493,21.8640167364017,-5148
-155.569637883008,21.8640167364017,-5126
